59 48 cd -86984.8 0 204.98 320.92 365.31 457.8 505.49 702.34 809.01 840.2 845.54 2.5 3.5 2.5 1.5 0.5 3.5 1.5 4.5 1.5 5.5 1 1 1 1 1 1 1 1 1 0
60 48 cd -89252.3 0 632.988 1508.466 1601.833 1720.646 1913.42 2145.85 2162.738 2202.208 2239.35 0 2 4 2 0 0 3 2 3 4 1 1 1 1 1 1 1 1 0 1
64 45 rh -85010.7 0 206.25 225.873 257.66 358.584 373.99 409.74 426.759 478.28 530.66 3.5 4.5 1.5 1.5 1.5 0.5 3.5 2.5 2.5 5.5 1 1 1 1 1 0 1 1 1 1
63 46 pd -87606.6 0 113.4 188.9903 245.0807 248.01 266.3424 276.289 287.25 291.4339 325.2836 2.5 0.5 5.5 3.5 4.5 0.5 3.5 4.5 1.5 1.5 1 1 0 0 1 1 1 0 1 1
61 48 cd -88508.4 0 59.6 203.4 347.51 426.42 463.1 623.88 673.41 721.67 818 2.5 0.5 3.5 2.5 2.5 5.5 3.5 1.5 2.5 1.5 1 1 1 1 1 0 1 1 1 1
62 48 cd -90353 0 657.7623 1473.07 1475.79 1542.4441 1731.31 1783.496 1809.48 2078.548 2078.8 0 2 0 2 4 0 2 4 3 0 1 1 1 1 1 1 1 1 0 1
60 50 sn -85843.9 0 1212.02 2058 2121.04 2197.05 2309 2455.6 2458.42 2477.68 2545.7 0 2 0 2 4 0 4 3 6 2 1 1 1 1 1 1 1 0 1 1
64 47 ag -88220.7 0 59.82 130.28 289.71 376.71 391.28 404.86 545.72 568.67 568.8 0.5 3.5 4.5 1.5 1.5 2.5 0.5 3.5 2.5 2.5 0 1 1 0 1 0 1 1 1 1
63 48 cd -89257.5 0 245.39 342.135 396.214 416.72 620.18 680.48 700 704.93 736 0.5 2.5 1.5 5.5 3.5 2.5 4.5 3.5 3.5 1.5 1 1 1 0 1 1 0 1 1 1
64 48 cd -90580.5 0 617.518 1224.341 1312.39 1415.48 1433.27 1468.822 1870.68 1870.96 2005.2 0 2 0 2 4 0 2 4 0 3 1 1 1 1 1 1 1 1 1 0
63 49 in -87996.1 0 156.592 162.89 206.717 350.8 456.426 562.78 592.08 594.888 613.82 1 4 5 2 7 3 5 4 2 8 1 1 1 1 1 1 1 1 1 0
61 50 sn -85944.8 0 154.48 254.71 643.62 755.46 978.6 1032.57 1107 1151.74 1235.6 3.5 2.5 0.5 1.5 2.5 5.5 1.5 0.5 1.5 4.5 1 1 1 1 1 0 1 1 1 1
64 49 in -89369.6 0 391.699 646.83 1024.28 1029.65 1063.93 1106.46 1131.48 1173.06 1191.12 4.5 0.5 1.5 2.5 0.5 1.5 1.5 2.5 5.5 3.5 1 0 0 1 1 1 0 1 1 1
65 49 in -88572.2 0 190.2682 221.057 287.734 497.156 501.948 536.297 574.422 600.354 628.032 1 5 4 2 5 8 7 6 3 3 1 1 1 1 1 0 0 0 0 1
64 50 sn -90560.9 0 1299.907 1953.266 2156.28 2187.602 2238.953 2274.99 2421.67 2454.072 2514 0 2 0 0 4 2 3 0 2 3 1 1 1 1 1 1 0 1 1 0
60 53 i -71128.3 0 63.6 629.4 753.9 838.2 909.3 1017.9 1269.1 1548.7 1614.4 2.5 3.5 4.5 5.5 4.5 4.5 5.5 5.5 7.5 6.5 1 1 1 1 1 1 0 1 0 1
60 54 xe -67085.9 0 450.08 1069.1 1148.7 1623.8 1776.7 1789.7 2000.7 2356.5 2554.4 0 2 4 2 3 4 6 5 6 8 1 1 1 1 0 1 1 0 1 1
68 48 cd -88719.4 0 513.49 1212.997 1219.448 1282.56 1380.31 1642.499 1869.477 1915.816 1921.557 0 2 2 4 0 0 2 4 3 3 1 1 1 1 1 1 1 1 1 0
66 49 in -89536.6 0 336.244 597.144 828.588 864.139 933.78 941.424 1041.44 1078.16 1132.576 4.5 0.5 1.5 1.5 0.5 3.5 2.5 2.5 2.5 5.5 1 0 0 1 1 1 1 0 1 1
67 49 in -88250 0 127.267 223.33 272.966 289.66 313.476 350.576 366.418 373.373 425.93 1 5 4 2 8 4 7 7 6 4 1 1 1 1 0 1 0 0 0 1
66 50 sn -91528.1 0 1293.56 1756.864 2027.48 2112.323 2225.379 2266.159 2365.975 2390.879 2529.202 0 2 0 0 2 2 3 5 4 4 1 1 1 1 1 1 0 0 1 1
69 48 cd -86425.3 0 135.4 136.4 278.4 292 293.5 337.7 426.2 442.6 498 0.5 1.5 5.5 4.5 1.5 3.5 1.5 1.5 1.5 3.5 1 1 0 0 1 0 1 1 1 1
68 52 te -89404.6 0 560.438 1103.1 1161.56 1201.27 1535.08 1613.4 1776.23 1815.12 1863.29 0 2 0 4 2 2 0 6 4 3 1 1 1 1 1 1 1 1 1 1
67 53 i -83789.6 0 25.07 72.61 89.82 102.25 113.52 153.77 158.63 171.86 200.95 2 1 1 0 1 1 1 1 1 1 0 1 1 0 1 1 1 1 1 1
66 54 xe -82172.4 0 322.61 796.16 876.1 908.7 1271.7 1274.43 1397.33 1401.34 1623.25 0 2 4 2 0 3 2 6 4 0 1 1 1 1 1 1 1 1 1 1
72 50 sn -89946 0 1140.51 2087.71 2142.06 2153.81 2245.81 2331.09 2409.03 2415.543 2492.67 0 2 0 4 2 5 4 7 2 3 1 1 1 1 1 0 1 0 1 0
69 52 te -88551.2 0 212.191 293.974 438.52 443.11 475.243 532.052 538.69 594.489 614 0.5 1.5 5.5 4.5 3.5 2.5 1.5 3.5 2.5 1.5 1 1 0 0 1 1 1 0 1 1
70 52 te -90314 0 564.094 1181.248 1256.953 1357.401 1747.04 1751.32 1752.62 1909.61 1940.44 0 2 4 2 0 0 6 2 4 0 1 1 1 1 1 1 1 1 1 1
68 53 i -86287.3 0 95.71 132.81 175.84 252.73 310.58 433.56 445.35 529.3 649.85 2.5 0.5 3.5 1.5 1.5 2.5 4.5 3.5 4.5 4.5 1 1 1 1 1 1 1 1 1 1
72 52 te -90524.5 0 602.7271 1248.5811 1325.5131 1657.283 1746.958 1882.92 1957.902 2039.293 2039.421 0 2 4 2 0 6 0 4 3 2 1 1 1 1 1 1 1 1 1 1
70 54 xe -87660.1 0 354.03 846.5 878.92 1247.63 1268.91 1437.96 1548.46 1628.57 1689.91 0 2 2 4 3 0 4 6 2 0 1 1 1 1 1 1 1 1 1 1
69 55 cs -81731.3 0 169.51 188.981 211.65 242.9 253.22 270.29 272.1 272.66 282.64 1 1 2 3 3 1 3 0 2 3 1 1 1 1 1 1 1 1 1 1
72 54 xe -89168.5 0 388.631 879.871 942 1313.88 1317.68 1488.38 1634.98 1678.569 1760.54 0 2 2 4 0 3 4 6 2 0 1 1 1 1 1 1 1 1 1 1
75 53 i -87737.9 0 27.362 85.471 128.237 133.6107 137.851 143.995 151.642 160.7563 167.368 1 2 3 4 2 4 3 3 1 6 1 1 1 1 0 0 0 1 1 0
74 54 xe -89860 0 442.911 969.475 1033.149 1429.56 1582.976 1603.5 1737.29 1877.33 1996.74 0 2 2 4 3 0 4 6 0 5 1 1 1 1 1 1 1 1 1 1
71 56 ba -82815.6 0 56.17 80.32 81.29 159.66 195.56 269.6 293.91 324.26 375.17 0.5 1.5 3.5 2.5 4.5 3.5 2.5 5.5 3.5 3.5 1 1 0 1 0 1 1 0 1 1
72 56 ba -85401.5 0 284 763.32 884.5 942.1 1321 1324.37 1372.33 1406.88 1710 0 2 4 2 0 2 3 4 6 0 1 1 1 1 1 1 1 1 1 1
70 58 ce -75533.9 0 207.09 606.77 869.4 1052.4 1138.5 1157.1 1306 1312.1 1663.4 0 2 4 2 0 3 6 2 4 5 1 1 1 1 1 1 1 1 1 1
76 53 i -88503.4 0 27.793 278.381 487.346 559.61 695.89 729.57 768.75 829.91 844.82 3.5 2.5 1.5 2.5 0.5 5.5 4.5 3.5 1.5 3.5 1 1 1 1 1 1 1 1 1 1
73 56 ba -85064.6 0 8.42 110.57 182.04 253.76 263.1 278.57 278.81 318.38 318.4 0.5 3.5 1.5 4.5 1.5 4.5 0.5 5.5 0.5 2.5 1 1 1 0 1 1 1 0 0 1
77 54 xe -88415.2 0 80.1854 163.93 341.144 364.49 404.815 565.19 636.99 666.934 699.9 1.5 0.5 5.5 4.5 2.5 1.5 0.5 3.5 3.5 1.5 1 1 0 0 1 1 1 1 0 1
75 56 ba -86683.8 0 108.077 187.995 285.251 287.52 316.585 365.165 525.85 542.89 561.725 0.5 1.5 4.5 1.5 5.5 2.5 0.5 1.5 3.5 1.5 1 1 0 1 0 1 1 1 1 1
76 56 ba -88434.8 0 464.508 1031.672 1127.615 1503.63 1511.088 1660.3 1685.753 1729.343 1931.91 0 2 2 4 0 3 0 2 4 6 1 1 1 1 1 1 1 1 1 1
79 54 xe -87643.6 0 233.221 262.702 529.872 607.87 680.254 743.752 875.328 911.45 928.52 1.5 5.5 0.5 2.5 2.5 1.5 4.5 3.5 1.5 7.5 1 0 1 1 1 1 0 1 1 0
79 55 cs -86891.2 0 11.2442 60.0297 138.7441 173.7942 176.4044 176.64 190.2614 193.6162 197.7817 4 5 3 8 2 3 1 3 4 2 1 1 1 0 1 0 1 1 0 1
77 56 ba -87553.5 0 12.327 288.252 291.188 302.395 539.799 577.555 630.568 676.488 791.1 0.5 1.5 5.5 2.5 1.5 0.5 3.5 2.5 1.5 3.5 1 1 0 1 1 1 1 1 1 0
78 56 ba -88949.9 0 604.7223 1167.968 1400.59 1643.336 1760.555 1969.921 1986.35 2029.242 2088.288 0 2 2 4 3 0 4 5 2 2 1 1 1 1 1 1 1 0 1 1
76 57 la -85494.4 0 87.94 97.259 130.803 174.1 477.219 495.02 535.595 541.2 563.35 2.5 2.5 1.5 3.5 0.5 4.5 3.5 5.5 3.5 4.5 1 1 1 1 1 1 1 0 1 1
75 58 ce -82423.2 0 37.2 134.2 207.4 241.99 315.69 318 465.18 496.75 570.4 0.5 4.5 1.5 5.5 2.5 1.5 2.5 0.5 0.5 3.5 1 0 1 0 1 1 1 1 1 1
80 56 ba -88886.9 0 818.497 1550.971 1578.99 1866.548 2030.466 2053.822 2080.026 2128.83 2140.168 0 2 2 0 4 7 4 2 2 5 1 1 1 1 1 0 1 1 1 0
80 57 la -87100.7 0 10.59 447.17 493.09 641.96 709.3 762.27 781.57 835.37 917.44 3.5 2.5 2.5 1.5 0.5 1.5 5.5 3.5 4.5 4.5 1 1 1 1 1 1 1 1 1 1
81 57 la -86524.7 0 72.57 116.17 161.19 192.18 230.4 292.96 413.3 479.25 510.44 5 3 2 3 2 4 1 3 3 3 1 1 1 1 1 1 1 1 1 1
82 58 ce -88083.3 0 1596.237 1903.32 2083.26 2107.86 2347.884 2349.81 2412.02 2464.09 2480.93 0 2 0 4 6 2 5 3 3 4 1 1 1 1 1 1 1 1 0 1
81 59 pr -84695.3 0 27.23 29.51 127.8 191.76 271.25 287.08 330.9 390.9 419.91 1 2 3 5 3 2 3 4 4 2 1 1 1 1 1 1 1 1 1 1
79 61 pm -78206.6 0 139.95 225.47 260.64 335.35 339.88 344.94 415.15 0 481.18 1 2 0 1 0 1 0 1 8 0 1 0 1 1 1 1 1 1 0 1
83 58 ce -85440.1 0 662.07 1137.05 1354.5 1368.71 1377 1496.99 1626.2 1693.31 1739.01 3.5 1.5 0.5 4.5 6.5 4.5 2.5 1.5 5.5 3.5 0 0 0 0 1 0 0 1 0 0
82 59 pr -86020.9 0 145.4434 1117.66 1126.99 1292.79 1298.73 1436.18 1452.39 1455.5 1457.43 2.5 3.5 5.5 1.5 2.5 2.5 1.5 3.5 0 4.5 1 1 0 1 1 1 1 1 1 1
81 61 pm -81156.9 0 208.52 240.98 412.01 449.47 460 496.3 513.12 618.3 678.3 1 2 3 3 5 4 2 3 2 2 1 1 1 1 1 1 1 1 1 0
88 55 cs -67671.4 0 76.6 90.3 349.1 372.4 755.9 769.1 816.6 872.6 1072.1 1.5 2.5 3.5 4.5 5.5 6.5 7.5 4.5 5.5 6.5 1 1 1 1 1 1 1 0 0 0
87 56 ba -73935.7 0 33.29 117.368 228.83 232.416 263.386 306.56 460.7 466.67 534.83 2.5 0.5 4.5 1.5 1.5 3.5 1.5 6.5 0 2.5 0 0 0 0 0 0 0 0 0 0
84 60 nd -83753.2 0 696.561 1314.669 1510.871 1560.92 1791.46 2072.91 2084.68 2093.28 2109.79 0 2 4 3 2 6 2 0 5 4 1 1 1 0 1 1 1 1 0 1
83 61 pm -81421.1 0 60.727 66.64 80.03 171.802 195.433 207.37 232.401 249.91 279.286 5 4 3 2 6 5 4 6 1 3 0 0 0 0 0 0 0 0 0 0
81 63 eu -75621.6 0 333.29 347.12 580.4 604.41 621.5 629.51 762.67 784 887.42 1 2 3 4 3 1 2 5 1 5 1 1 1 1 1 1 0 1 1 0
89 56 ba -67415 0 112.64 175.28 198.69 277.28 319.72 416.46 435.69 454.63 462.75 2.5 3.5 0.5 2.5 4.5 1.5 2.5 1.5 1.5 5.5 0 0 0 0 0 1 0 1 0 0
88 58 ce -75675.5 0 258.45 668.38 924.58 960.72 1043.24 1171.35 1182.98 1274.34 1381.93 0 2 4 1 3 0 6 5 2 2 1 1 1 0 0 1 1 0 1 1
85 60 nd -81437.1 0 67.167 72.486 657.676 748.275 780.408 920.02 920.68 928 936.924 3.5 1.5 2.5 5.5 4.5 1.5 0.5 4.5 0.5 2.5 0 0 0 0 0 0 0 0 0 0
84 61 pm -81273.8 0 61.25 492.31 660.5 669.7 713.6 726.5 750.4 773 794.6 2.5 3.5 1.5 2.5 3.5 4.5 0.5 4.5 1.5 5.5 1 1 1 1 1 1 1 1 1 0
83 62 sm -80657.7 0 893.788 1105.03 1423.24 1436.363 1538.04 1547.302 1607.28 1627.74 1658.563 3.5 1.5 6.5 4.5 0.5 5.5 1.5 0.5 1.5 2.5 0 0 1 0 1 0 1 0 1 0
82 64 gd -76093.2 0 1579.4 1972.02 2164.72 2611.57 2658.04 2967.52 2982.15 2986.4 2996.58 0 3 2 0 4 5 4 7 2 4 1 0 1 1 1 0 1 0 1 0
88 60 nd -77413.4 0 301.705 752.29 916.93 999.33 1023.17 1170.95 1242.26 1248.85 1279.81 0 2 4 0 3 1 2 5 2 6 1 1 1 1 0 0 1 0 1 1
85 63 eu -76302.5 0 232.8 312.2 518.49 708.41 720.4 728.7 811.4 1172.9 1265.8 5 6 6 7 7 9 8 8 9 10 0 0 0 0 1 1 1 1 1 1
84 64 gd -76275.8 0 784.433 1273.492 1416.378 1810.98 1834.59 1863.445 1912.97 2082.11 2188.67 0 2 3 4 6 2 2 4 5 2 1 1 0 1 1 1 1 0 0 1
83 65 tb -70540.5 0 90.1 109.6 178.4 195.4 280.9 327.9 345 351.3 375.3 2 9 4 2 3 3 7 5 5 4 0 1 0 1 0 1 1 0 1 1
82 66 dy -67859.5 0 1677.3 1687.5 2348.3 2426.7 2731 2738.1 2832.2 2853.9 2919.1 0 2 3 5 4 6 7 8 5 10 1 1 0 0 1 1 0 1 0 1
90 60 nd -73689.7 0 130.21 381.1 675.9 720.16 850.75 852.88 934.53 1062.05 1128.9 0 2 4 0 6 2 1 3 2 5 1 1 1 1 1 1 0 0 1 0
88 61 pm -76071.2 0 114.312 188.631 211.307 240.214 270.169 288.207 360.045 387.558 396.774 3.5 2.5 1.5 2.5 5.5 3.5 4.5 3.5 0.5 2.5 1 1 1 1 0 0 1 1 1 1
87 62 sm -77141.9 0 22.507 277.075 285.939 350.041 399.09 528.596 558.375 590.886 636.46 3.5 2.5 2.5 4.5 1.5 0.5 1.5 2.5 4.5 3.5 0 0 0 0 0 0 0 0 0 0
88 62 sm -77057.3 0 333.955 740.464 773.374 1046.148 1071.406 1165.791 1193.843 1255.512 1278.922 0 2 0 4 2 3 1 2 0 6 1 1 1 1 1 0 0 1 1 1
85 64 gd -75133.5 0 164.988 352.235 775.2 795.82 817.1 873.35 955.81 1026.84 1085.2 3.5 2.5 1.5 5.5 4.5 1.5 5.5 6.5 1.5 2.5 0 0 0 0 0 0 1 1 1 0
89 62 sm -74582.5 0 4.821 65.826 69.703 91.532 104.831 147.91 167.75 168.402 175.38 2.5 1.5 3.5 2.5 4.5 1.5 6.5 2.5 2.5 4.5 0 0 0 0 1 0 1 1 0 0
90 62 sm -74768.8 0 121.7818 366.4793 684.751 706.928 810.453 963.358 1022.97 1041.122 1082.842 0 2 4 0 6 2 1 4 3 0 1 1 1 1 1 1 0 1 0 1
89 63 eu -72894.5 0 45.5998 65.2969 77.2593 78.2331 89.6129 89.8496 108.1147 109.0895 111.4473 3 0 1 3 1 4 4 5 1 2 0 0 0 0 1 0 1 1 0 0
92 62 sm -72461.6 0 81.981 266.817 544.1 902.75 921.345 1012.4 1099.26 1177.812 1181.26 0 2 4 6 8 1 3 0 2 5 1 1 1 1 1 0 0 1 1 0
90 64 gd -73713.2 0 123.0709 370.9998 680.6673 717.662 815.4917 996.2568 1047.592 1127.8018 1144.44 0 2 4 0 6 2 2 4 3 8 1 1 1 1 1 1 1 1 1 1
88 65 tb -71320.2 0 80.72 147.57 163.175 213.742 218.628 230 240.529 254.201 262.831 2.5 3.5 1.5 5.5 3.5 1.5 4.5 2.5 3.5 4.5 1 1 1 0 0 1 0 1 1 0
88 66 dy -70398.2 0 334.34 660.55 746.78 905.08 1027.04 1057.88 1207.72 1223.7 1251.52 0 2 0 4 2 2 0 3 6 4 1 1 1 1 1 1 1 0 1 1
86 68 er -62612.2 0 560.8 1162.2 1787.6 1896 2329.5 2461 2583.6 3014 3016 0 2 4 6 5 8 7 8 9 10 1 1 1 1 0 1 0 1 0 1
83 70 yb -47059 0 567.1 1201.7 1459.2 1490.7 1762.4 2030.2 2137.4 2152.9 2246.9 3.5 4.5 6.5 4.5 5.5 5.5 6.5 7.5 7.5 8.5 0 0 1 0 0 1 1 1 0 1
82 71 lu -38408 0 80 1432.1 1606.2 1822.7 2147 2211.6 2481.6 2502.5 2632.9 5.5 0.5 7.5 7.5 9.5 9.5 11.5 10.5 11.5 13.5 0 1 0 1 1 0 1 0 0 0
92 63 eu -71824.5 0 78.638 104.334 169.009 179.157 245.777 254.665 300.688 307.383 357.169 2.5 3.5 2.5 3.5 4.5 1.5 4.5 5.5 2.5 5.5 1 1 0 0 1 1 0 1 1 0
93 63 eu -70092.8 0 22.5176 47.6728 87.4897 103.5942 125.4568 145.6816 149.6725 159.7111 175.15 0 1 2 1 3 2 5 5 4 4 1 1 1 0 1 0 1 0 1 1
91 64 gd -72077.1 0 60.0108 86.5468 105.311 107.5806 117.9986 121.05 146.0696 214.3511 230.1286 1.5 2.5 2.5 1.5 4.5 3.5 5.5 3.5 6.5 5.5 0 0 1 1 1 1 0 0 1 1
92 64 gd -72542.2 0 88.97 288.187 584.715 965.134 1049.487 1129.437 1154.152 1168.186 1242.48 0 2 4 6 8 0 2 2 0 1 1 1 1 1 1 1 1 1 1 0
90 65 tb -71254.4 0 65.4621 155.785 226.918 250.03 271.045 274.075 317.048 334.848 397.36 1.5 2.5 3.5 2.5 3.5 2.5 4.5 4.5 3.5 5.5 1 1 1 0 0 1 1 0 1 0
89 66 dy -69159.9 0 39.384 86.767 132.195 136.319 154.47 202.413 224.532 225.285 234.33 1.5 2.5 3.5 4.5 2.5 6.5 1.5 3.5 4.5 5.5 0 0 0 1 0 1 0 0 0 0
90 66 dy -70529.8 0 137.77 404.19 675.6 770.44 828.64 890.5 1022.08 1088.28 1168.47 0 2 4 0 6 2 2 3 4 4 1 1 1 1 1 1 1 1 1 1
86 70 yb -53264.5 0 536 1143.2 1728 2271.8 2955.5 3027.3 3570.1 3815.1 4090.4 0 2 4 6 8 10 11 12 13 14 1 1 1 1 1 1 0 1 0 1
94 64 gd -70696.8 0 79.5143 261.458 539.022 904.12 977.1457 1023.6978 1041.6399 1158.9689 1176.481 0 2 4 6 8 1 2 3 4 5 1 1 1 1 1 0 0 0 0 0
92 65 tb -70770.6 0 60.881 143.921 252.58 326.346 327.647 357.663 377.65 408.01 425.77 1.5 2.5 3.5 4.5 2.5 2.5 3.5 5.5 3.5 4.5 1 1 1 1 0 1 0 1 1 0
93 65 tb -69477.2 0 55.04 79.9 110.3 115.5 128.24 167.4 178.9 178.9 207.8 3 4 4 0 1 5 2 5 1 3 0 1 0 0 0 1 0 0 1 0
91 66 dy -69427.9 0 61.141 147.724 161.99 188.035 199.38 211.174 234.652 238.7 257.578 1.5 2.5 3.5 4.5 2.5 5.5 3.5 1.5 6.5 4.5 0 0 0 1 1 0 1 1 1 0
92 66 dy -70412.1 0 98.918 317.139 637.712 946.32 990.73 1043.88 1044.594 1085.55 1163.75 0 2 4 6 2 0 8 3 2 4 1 1 1 1 1 1 1 1 1 1
90 68 er -65303.8 0 192.15 527.22 806.38 820.12 970.34 989.08 1043.39 1183.78 1210.56 0 2 4 0 2 6 2 3 4 0 1 1 1 1 1 1 1 1 1 1
96 63 eu -66053.3 0 75.41 172 189.8 254.54 291 333.61 337 392 442 2.5 3.5 4.5 2.5 3.5 5.5 1.5 4.5 2.5 5.5 1 1 1 0 0 1 1 0 1 0
95 64 gd -68568.5 0 50.627 67.829 118.686 121.899 146.316 185 212.6 227.412 273.9 1.5 2.5 2.5 3.5 3.5 2.5 4.5 4.5 3.5 5.5 0 0 1 1 0 0 1 0 0 1
95 65 tb -67842.9 0 63.6855 64.1096 78.8665 79.0924 105.576 126.483 133.2214 138.7354 139.4743 3 1 4 4 0 2 5 1 1 2 0 0 1 0 0 0 1 0 1 0
93 66 dy -69173.5 0 56.626 136.435 177.614 208.988 235.854 239.424 309.593 328.1 352.77 1.5 2.5 3.5 2.5 3.5 4.5 4.5 2.5 5.5 5.5 0 0 0 1 1 0 1 0 1 0
94 66 dy -69678.1 0 86.7878 283.8221 581.062 966.169 966.85 1049.101 1155.841 1264.7474 1279.941 0 2 4 6 2 8 3 4 2 0 1 1 1 1 1 1 1 1 0 1
92 67 ho -67335.9 0 97.45 165.91 205.91 212.81 218.65 252.69 296.6 312.81 341.6 3.5 4.5 3.5 0.5 1.5 5.5 2.5 4.5 2.5 3.5 0 0 1 1 1 0 1 1 1 1
91 68 er -64567.4 0 59.249 144.232 182.602 220.33 225 258.27 271.481 302.49 307.211 1.5 2.5 3.5 4.5 2.5 6.5 4.5 2.5 3.5 3.5 0 0 0 1 0 1 0 1 1 0
97 64 gd -65512.7 0 71.9 163.7 276 314.3 355 394.7 438 438 510 2.5 3.5 4.5 5.5 1.5 0.5 1.5 3.5 2.5 4.5 0 0 0 0 0 0 0 0 0 1
96 65 tb -67468.2 0 56.289 133.681 230.72 314.914 394.364 417.228 480.13 488.78 499 1.5 2.5 3.5 4.5 2.5 3.5 3.5 2.5 4.5 4.5 1 1 1 1 1 1 0 0 0 1
95 66 dy -68061.1 0 25.65136 43.8201 74.56668 100.4033 103.0623 131.7587 184.23 201.0872 212.952 2.5 2.5 3.5 1.5 4.5 3.5 2.5 5.5 4.5 3.5 1 0 1 0 1 0 0 1 0 0
96 66 dy -68186.8 0 80.661 265.664 548.52 888.161 921.28 962.94 1060.991 1148.232 1182.763 0 2 4 6 2 8 3 4 2 5 1 1 1 1 1 1 1 1 0 1
93 68 er -65209 0 59.501 143.89 172.06 189.42 212.91 217.34 249.77 266.44 267.45 1.5 2.5 3.5 2.5 4.5 2.5 3.5 4.5 3.5 6.5 0 0 0 0 1 1 1 0 0 1
94 68 er -66342.6 0 102.04 329.62 666.68 900.72 1002.06 1087.16 1096.7 1128.11 1171.02 0 2 4 6 2 3 0 8 4 2 1 1 1 1 1 1 1 1 1 1
92 69 tm -61898.7 0 7.51 18.9 22.84 78.2 149.2 159.11 161.81 167.28 211.1 3.5 0.5 2.5 1.5 3.5 4.5 3.5 4.5 2.5 3.5 1 1 1 1 0 0 1 1 1 1
92 70 yb -59831.5 0 166.72 487.33 798.42 924.14 992.07 1006.2 1129.58 1150.21 1198.01 0 2 4 2 6 3 0 2 2 2 1 1 1 1 1 1 1 1 1 1
90 72 hf -49173.1 0 285 729.5 1292.8 1649.3 1735.1 1940.1 2038.7 2117.7 2439 0 2 4 6 5 4 8 7 6 8 1 1 1 1 0 0 1 0 0 0
98 65 tb -64601.4 0 54 128 223 344 373 422 452 522 552 1.5 2.5 3.5 4.5 3.5 2.5 4.5 3.5 5.5 4.5 1 1 1 1 0 1 0 1 0 1
97 66 dy -66386.5 0 73.4448 167.3451 250.8896 281.5716 285.5954 336.5439 351.1493 389.7532 412.382 2.5 3.5 4.5 2.5 5.5 3.5 4.5 0.5 1.5 5.5 0 0 0 1 0 1 1 0 0 1
98 66 dy -65973.3 0 73.393 242.234 501.33 761.815 828.215 843.66 915.991 976.916 1024.646 0 2 4 6 2 3 8 4 2 5 1 1 1 1 1 1 1 1 0 1
96 68 er -65949.6 0 91.38 299.43 614.39 860.25 946.34 1024.62 1058.49 1197.48 1246.06 0 2 4 6 2 3 8 4 5 0 1 1 1 1 1 1 1 1 1 1
98 67 ho -64904.6 0 94.7 209.804 344.9 361.675 419.544 429.388 449.259 491.047 499.4 3.5 4.5 5.5 6.5 1.5 2.5 0.5 1.5 3.5 7.5 0 0 0 0 1 1 1 1 1 0
99 67 ho -63076.9 0 5.969 54.2391 82.4707 137.729 171.0738 180.467 190.9021 260.6625 263.7876 0 7 2 1 8 3 4 3 4 5 0 0 0 0 0 0 0 1 1 1
98 68 er -64931.6 0 80.5776 264.99 545.454 785.905 859.389 911.208 956.232 1075.277 1215.968 0 2 4 6 2 3 8 4 5 6 1 1 1 1 1 1 1 1 1 1
96 69 tm -62935.9 0 11.54 80.37 129.63 158.2 158.93 160.47 181.73 210.61 252.31 0.5 1.5 3.5 2.5 0.5 3.5 3.5 2.5 4.5 4.5 1 1 1 1 0 1 0 0 1 0
99 68 er -63296.7 0 79.3221 177.97 207.801 264.874 281.574 294.953 346.554 413.272 430.028 3.5 4.5 5.5 0.5 1.5 2.5 6.5 2.5 3.5 3.5 1 1 1 0 0 0 1 0 0 0
100 68 er -62996.7 0 79.804 264.0888 548.747 821.1685 895.7947 928.3029 994.7474 1094.0383 1117.5703 0 2 4 6 2 3 8 4 4 5 1 1 1 1 1 1 1 1 0 1
102 67 ho -58803.1 0 97 215 254 314 359 381 460 492 518 3.5 4.5 5.5 1.5 2.5 1.5 3.5 4.5 3.5 3.5 0 0 0 1 1 1 1 1 1 1
101 69 tm -59800.6 0 38.7139 114.544 149.718 183.1897 183.197 204.4486 219.706 237.2396 247.147 1 2 3 0 4 3 2 2 1 4 0 0 0 0 0 1 0 0 0 1
99 70 yb -60370.3 0 24.1999 70.8815 86.9188 99.2405 161.6505 191.2142 243.8163 264.2538 269.6554 3.5 0.5 4.5 1.5 2.5 5.5 2.5 3.5 4.5 6.5 1 0 1 0 0 1 0 0 0 1
100 70 yb -60769 0 84.25468 277.43 573.3 963.32 1069.35 1138.55 1145.72 1225.35 1228.84 0 2 4 6 8 0 2 2 3 0 1 1 1 1 1 1 1 1 1 1
101 70 yb -59312.1 0 66.732 75.882 95.282 122.416 167.662 208.019 230.631 246.617 259.07 0.5 1.5 2.5 3.5 2.5 4.5 3.5 3.5 4.5 5.5 0 0 0 1 0 1 0 0 0 1
102 70 yb -59260.3 0 78.7427 260.268 539.977 912.12 1042.914 1117.874 1154.935 1172.385 1198.472 0 2 4 6 8 0 2 1 3 2 1 1 1 1 1 1 1 0 1 0
100 71 lu -57833.5 0 71.13 73.01 122.058 159.37 206.44 208.15 220.71 269.13 295.58 3.5 0.5 2.5 4.5 4.5 1.5 0.5 1.5 5.5 2.5 1 0 0 1 0 0 1 1 1 1
100 72 hf -56403.5 0 95.22 309.24 628.33 871.3 952.43 1031.06 1037.47 1075.29 1129.52 0 2 4 6 0 2 4 8 2 4 1 1 1 1 1 1 1 1 1 1
